Time [s],Channel 0
0.279319360,1
0.279320640,0
0.279322720,1
0.279323960,0
0.279326040,1
0.279327280,0
0.279329360,1
0.279330640,0
0.279332720,1
0.279333960,0
0.279336040,1
0.279337280,0
0.279339360,1
0.279340640,0
0.279342720,1
0.279343960,0
0.279346040,1
0.279347280,0
0.283234880,1
0.283236160,0
0.283238240,1
0.283239480,0
0.283241560,1
0.283242800,0
0.283244880,1
0.283246160,0
0.283248240,1
0.283249480,0
0.283251560,1
0.283252800,0
0.283254880,1
0.283256160,0
0.283258240,1
0.283259480,0
0.283261560,1
0.283262800,0
0.283264880,1
0.283266160,0
0.283268240,1
0.283269480,0
0.283271560,1
0.283272800,0
0.283274880,1
0.283276160,0
0.283278240,1
0.283279480,0
0.283281560,1
0.283282800,0
0.283284880,1
0.283286160,0
0.287295480,1
0.287296720,0
0.287298800,1
0.287300040,0
0.287302120,1
0.287303400,0
0.287305480,1
0.287306720,0
0.287308800,1
0.287310040,0
0.287312120,1
0.287313400,0
0.287315480,1
0.287316720,0
0.287318800,1
0.287320040,0
0.287322120,1
0.287323400,0
0.287325480,1
0.287326720,0
0.287328800,1
0.287330040,0
0.287332120,1
0.287333400,0
0.287335480,1
0.287336720,0
0.287338800,1
0.287340040,0
0.287342120,1
0.287343400,0
0.287345480,1
0.287346720,0
0.291179840,1
0.291181120,0
0.291183160,1
0.291184440,0
0.291186520,1
0.291187760,0
0.291189840,1
0.291191120,0
0.291193160,1
0.291194440,0
0.291196520,1
0.291197760,0
0.291199840,1
0.291201120,0
0.291203160,1
0.291204440,0
0.291206520,1
0.291207760,0
0.291209840,1
0.291211120,0
0.291213160,1
0.291214440,0
0.291216520,1
0.291217760,0
0.291219840,1
0.291221080,0
0.291223160,1
0.291224440,0
0.291226520,1
0.291227760,0
0.291229840,1
0.291231080,0
0.295297440,1
0.295298720,0
0.295300800,1
0.295302040,0
0.295304120,1
0.295305400,0
0.295307440,1
0.295308720,0
0.295310800,1
0.295312040,0
0.295314120,1
0.295315400,0
0.295317440,1
0.295318720,0
0.295320800,1
0.295322040,0
0.295324120,1
0.295325400,0
0.295327440,1
0.295328720,0
0.295330800,1
0.295332040,0
0.295334120,1
0.295335400,0
0.295337440,1
0.295338720,0
0.295340800,1
0.295342040,0
0.295344120,1
0.295345400,0
0.295347440,1
0.295348720,0
0.299233320,1
0.299234600,0
0.299236680,1
0.299237920,0
0.299240000,1
0.299241280,0
0.299243320,1
0.299244600,0
0.299246680,1
0.299247920,0
0.299250000,1
0.299251280,0
0.299253320,1
0.299254600,0
0.299256680,1
0.299257920,0
0.299260000,1
0.299261240,0
0.299263320,1
0.299264600,0
0.299266680,1
0.299267920,0
0.299270000,1
0.299271240,0
0.299273320,1
0.299274600,0
0.299276680,1
0.299277920,0
0.299280000,1
0.299281240,0
0.299283320,1
0.299284600,0
0.303295880,1
0.303297120,0
0.303299200,1
0.303300480,0
0.303302560,1
0.303303800,0
0.303305880,1
0.303307120,0
0.303309200,1
0.303310480,0
0.303312560,1
0.303313800,0
0.303315880,1
0.303317120,0
0.303319200,1
0.303320480,0
0.303322560,1
0.303323800,0
0.303325880,1
0.303327120,0
0.303329200,1
0.303330480,0
0.303332560,1
0.303333800,0
0.303335880,1
0.303337120,0
0.303339200,1
0.303340480,0
0.303342560,1
0.303343800,0
0.303345880,1
0.303347120,0
0.307316840,1
0.307318120,0
0.307320160,1
0.307321440,0
0.307323520,1
0.307324760,0
0.307326840,1
0.307328120,0
0.307330160,1
0.307331440,0
0.307333520,1
0.307334760,0
0.307336840,1
0.307338120,0
0.307340160,1
0.307341440,0
0.307343520,1
0.307344760,0
0.307346840,1
0.307348120,0
0.307350160,1
0.307351440,0
0.307353520,1
0.307354760,0
0.307356840,1
0.307358120,0
0.307360160,1
0.307361440,0
0.307363520,1
0.307364760,0
0.307366840,1
0.307368120,0
0.311159360,1
0.311160640,0
0.311162720,1
0.311163960,0
0.311166040,1
0.311167320,0
0.311169360,1
0.311170640,0
0.311172720,1
0.311173960,0
0.311176040,1
0.311177280,0
0.311179360,1
0.311180640,0
0.311182720,1
0.311183960,0
0.311186040,1
0.311187280,0
0.311189360,1
0.311190640,0
0.311192720,1
0.311193960,0
0.311196040,1
0.311197280,0
0.311199360,1
0.311200640,0
0.311202720,1
0.311203960,0
0.311206040,1
0.311207280,0
0.311209360,1
0.311210640,0
0.315233280,1
0.315234520,0
0.315236600,1
0.315237840,0
0.315239920,1
0.315241200,0
0.315243280,1
0.315244520,0
0.315246600,1
0.315247840,0
0.315249920,1
0.315251200,0
0.315253280,1
0.315254520,0
0.315256600,1
0.315257840,0
0.315259920,1
0.315261200,0
0.315263280,1
0.315264520,0
0.315266600,1
0.315267840,0
0.315269920,1
0.315271200,0
0.315273280,1
0.315274520,0
0.315276600,1
0.315277840,0
0.315279920,1
0.315281200,0
0.315283280,1
0.315284520,0
0.319988760,1
0.319990040,0
0.319992120,1
0.319993360,0
0.319995440,1
0.319996680,0
0.319998760,1
0.320000040,0
0.320002120,1
0.320003360,0
0.320005440,1
0.320006680,0
0.320008760,1
0.320010040,0
0.320012120,1
0.320013360,0
0.320015440,1
0.320016680,0
0.320018760,1
0.320020040,0
0.320022120,1
0.320023360,0
0.320025440,1
0.320026680,0
0.320028760,1
0.320030040,0
0.320032120,1
0.320033360,0
0.320035440,1
0.320036680,0
0.320038760,1
0.320040040,0
0.323316360,1
0.323317640,0
0.323319720,1
0.323320960,0
0.323323040,1
0.323324280,0
0.323326360,1
0.323327640,0
0.323329720,1
0.323330960,0
0.323333040,1
0.323334280,0
0.323336360,1
0.323337640,0
0.323339720,1
0.323340960,0
0.323343040,1
0.323344280,0
0.323346360,1
0.323347640,0
0.323349720,1
0.323350960,0
0.323353040,1
0.323354280,0
0.323356360,1
0.323357640,0
0.323359720,1
0.323360960,0
0.323363040,1
0.323364280,0
0.323366360,1
0.323367640,0
0.327295160,1
0.327296400,0
0.327298480,1
0.327299720,0
0.327301800,1
0.327303080,0
0.327305160,1
0.327306400,0
0.327308480,1
0.327309720,0
0.327311800,1
0.327313080,0
0.327315160,1
0.327316400,0
0.327318480,1
0.327319720,0
0.327321800,1
0.327323080,0
0.327325160,1
0.327326400,0
0.327328480,1
0.327329720,0
0.327331800,1
0.327333080,0
0.327335160,1
0.327336400,0
0.327338480,1
0.327339720,0
0.327341800,1
0.327343080,0
0.327345160,1
0.327346400,0
0.331098200,1
0.331099440,0
0.331101520,1
0.331102760,0
0.331104840,1
0.331106120,0
0.331108200,1
0.331109440,0
0.331111520,1
0.331112760,0
0.331114840,1
0.331116120,0
0.331118200,1
0.331119440,0
0.331121520,1
0.331122760,0
0.331124840,1
0.331126120,0
0.331128200,1
0.331129440,0
0.331131520,1
0.331132760,0
0.331134840,1
0.331136120,0
0.331138200,1
0.331139440,0
0.331141520,1
0.331142760,0
0.331144840,1
0.331146120,0
0.331148200,1
0.331149440,0
0.335295360,1
0.335296600,0
0.335298680,1
0.335299920,0
0.335302000,1
0.335303280,0
0.335305360,1
0.335306600,0
0.335308680,1
0.335309920,0
0.335312000,1
0.335313280,0
0.335315360,1
0.335316600,0
0.335318680,1
0.335319920,0
0.335322000,1
0.335323280,0
0.335325360,1
0.335326600,0
0.335328680,1
0.335329920,0
0.335332000,1
0.335333280,0
0.335335360,1
0.335336600,0
0.335338680,1
0.335339920,0
0.335342000,1
0.335343280,0
0.335345360,1
0.335346600,0
0.339314560,1
0.339315800,0
0.339317880,1
0.339319120,0
0.339321200,1
0.339322480,0
0.339324560,1
0.339325800,0
0.339327880,1
0.339329120,0
0.339331200,1
0.339332480,0
0.339334520,1
0.339335800,0
0.339337880,1
0.339339120,0
0.339341200,1
0.339342480,0
0.339344520,1
0.339345800,0
0.339347880,1
0.339349120,0
0.339351200,1
0.339352480,0
0.339354520,1
0.339355800,0
0.339357880,1
0.339359120,0
0.339361200,1
0.339362480,0
0.339364520,1
0.339365800,0
0.343295840,1
0.343297080,0
0.343299160,1
0.343300440,0
0.343302520,1
0.343303760,0
0.343305840,1
0.343307080,0
0.343309160,1
0.343310440,0
0.343312520,1
0.343313760,0
0.343315840,1
0.343317080,0
0.343319160,1
0.343320440,0
0.343322480,1
0.343323760,0
0.343325840,1
0.343327080,0
0.343329160,1
0.343330440,0
0.343332480,1
0.343333760,0
0.343335840,1
0.343337080,0
0.343339160,1
0.343340440,0
0.343342480,1
0.343343760,0
0.343345840,1
0.343347080,0
0.347232160,1
0.347233400,0
0.347235480,1
0.347236760,0
0.347238840,1
0.347240080,0
0.347242160,1
0.347243400,0
0.347245480,1
0.347246760,0
0.347248840,1
0.347250080,0
0.347252160,1
0.347253400,0
0.347255480,1
0.347256760,0
0.347258840,1
0.347260080,0
0.347262160,1
0.347263400,0
0.347265480,1
0.347266760,0
0.347268840,1
0.347270080,0
0.347272160,1
0.347273400,0
0.347275480,1
0.347276760,0
0.347278840,1
0.347280080,0
0.347282160,1
0.347283400,0
0.351158840,1
0.351160080,0
0.351162160,1
0.351163400,0
0.351165480,1
0.351166760,0
0.351168840,1
0.351170080,0
0.351172160,1
0.351173400,0
0.351175480,1
0.351176760,0
0.351178840,1
0.351180080,0
0.351182160,1
0.351183400,0
0.351185480,1
0.351186760,0
0.351188840,1
0.351190080,0
0.351192160,1
0.351193400,0
0.351195480,1
0.351196760,0
0.351198840,1
0.351200080,0
0.351202160,1
0.351203400,0
0.351205480,1
0.351206760,0
0.351208840,1
0.351210080,0
0.355317280,1
0.355318560,0
0.355320640,1
0.355321880,0
0.355323960,1
0.355325200,0
0.355327280,1
0.355328560,0
0.355330640,1
0.355331880,0
0.355333960,1
0.355335200,0
0.355337280,1
0.355338560,0
0.355340640,1
0.355341880,0
0.355343960,1
0.355345200,0
0.355347280,1
0.355348560,0
0.355350640,1
0.355351880,0
0.355353960,1
0.355355200,0
0.355357280,1
0.355358560,0
0.355360640,1
0.355361880,0
0.355363960,1
0.355365200,0
0.355367280,1
0.355368560,0
0.359982840,1
0.359984080,0
0.359986160,1
0.359987440,0
0.359989520,1
0.359990760,0
0.359992840,1
0.359994080,0
0.359996160,1
0.359997440,0
0.359999520,1
0.360000760,0
0.360002840,1
0.360004080,0
0.360006160,1
0.360007440,0
0.360009520,1
0.360010760,0
0.360012840,1
0.360014080,0
0.360016160,1
0.360017440,0
0.360019520,1
0.360020760,0
0.360022840,1
0.360024080,0
0.360026160,1
0.360027440,0
0.360029520,1
0.360030760,0
0.360032840,1
0.360034080,0
0.363232520,1
0.363233760,0
0.363235840,1
0.363237080,0
0.363239160,1
0.363240440,0
0.363242520,1
0.363243760,0
0.363245840,1
0.363247080,0
0.363249160,1
0.363250440,0
0.363252520,1
0.363253760,0
0.363255840,1
0.363257080,0
0.363259160,1
0.363260440,0
0.363262520,1
0.363263760,0
0.363265840,1
0.363267080,0
0.363269160,1
0.363270440,0
0.363272520,1
0.363273760,0
0.363275840,1
0.363277080,0
0.363279160,1
0.363280440,0
0.363282520,1
0.363283760,0
0.367295160,1
0.367296400,0
0.367298480,1
0.367299760,0
0.367301840,1
0.367303080,0
0.367305160,1
0.367306400,0
0.367308480,1
0.367309760,0
0.367311840,1
0.367313080,0
0.367315160,1
0.367316400,0
0.367318480,1
0.367319760,0
0.367321840,1
0.367323080,0
0.367325160,1
0.367326400,0
0.367328480,1
0.367329760,0
0.367331840,1
0.367333080,0
0.367335160,1
0.367336400,0
0.367338480,1
0.367339760,0
0.367341840,1
0.367343080,0
0.367345160,1
0.367346400,0
0.371178480,1
0.371179760,0
0.371181840,1
0.371183080,0
0.371185160,1
0.371186400,0
0.371188480,1
0.371189760,0
0.371191840,1
0.371193080,0
0.371195160,1
0.371196400,0
0.371198480,1
0.371199760,0
0.371201840,1
0.371203080,0
0.371205160,1
0.371206400,0
0.371208480,1
0.371209760,0
0.371211840,1
0.371213080,0
0.371215160,1
0.371216400,0
0.371218480,1
0.371219760,0
0.371221840,1
0.371223080,0
0.371225160,1
0.371226400,0
0.371228480,1
0.371229760,0
0.375294600,1
0.375295840,0
0.375297920,1
0.375299200,0
0.375301280,1
0.375302520,0
0.375304600,1
0.375305840,0
0.375307920,1
0.375309200,0
0.375311280,1
0.375312520,0
0.375314600,1
0.375315840,0
0.375317920,1
0.375319200,0
0.375321280,1
0.375322520,0
0.375324600,1
0.375325840,0
0.375327920,1
0.375329200,0
0.375331280,1
0.375332520,0
0.375334600,1
0.375335840,0
0.375337920,1
0.375339200,0
0.375341280,1
0.375342520,0
0.375344600,1
0.375345840,0
0.379232880,1
0.379234160,0
0.379236240,1
0.379237480,0
0.379239560,1
0.379240800,0
0.379242880,1
0.379244160,0
0.379246240,1
0.379247480,0
0.379249560,1
0.379250800,0
0.379252880,1
0.379254160,0
0.379256240,1
0.379257480,0
0.379259560,1
0.379260800,0
0.379262880,1
0.379264160,0
0.379266240,1
0.379267480,0
0.379269560,1
0.379270800,0
0.379272880,1
0.379274160,0
0.379276240,1
0.379277480,0
0.379279560,1
0.379280800,0
0.379282880,1
0.379284160,0
0.383292520,1
0.383293800,0
0.383295880,1
0.383297120,0
0.383299200,1
0.383300480,0
0.383302520,1
0.383303800,0
0.383305880,1
0.383307120,0
0.383309200,1
0.383310480,0
0.383312520,1
0.383313800,0
0.383315880,1
0.383317120,0
0.383319200,1
0.383320480,0
0.383322520,1
0.383323800,0
0.383325880,1
0.383327120,0
0.383329200,1
0.383330480,0
0.383332520,1
0.383333800,0
0.383335880,1
0.383337120,0
0.383339200,1
0.383340480,0
0.383342520,1
0.383343800,0
0.387312080,1
0.387313360,0
0.387315440,1
0.387316680,0
0.387318760,1
0.387320040,0
0.387322080,1
0.387323360,0
0.387325440,1
0.387326680,0
0.387328760,1
0.387330040,0
0.387332080,1
0.387333360,0
0.387335440,1
0.387336680,0
0.387338760,1
0.387340000,0
0.387342080,1
0.387343360,0
0.387345440,1
0.387346680,0
0.387348760,1
0.387350000,0
0.387352080,1
0.387353360,0
0.387355440,1
0.387356680,0
0.387358760,1
0.387360000,0
0.387362080,1
0.387363360,0
0.391158800,1
0.391160040,0
0.391162120,1
0.391163360,0
0.391165440,1
0.391166720,0
0.391168800,1
0.391170040,0
0.391172120,1
0.391173360,0
0.391175440,1
0.391176720,0
0.391178800,1
0.391180040,0
0.391182120,1
0.391183360,0
0.391185440,1
0.391186720,0
0.391188800,1
0.391190040,0
0.391192120,1
0.391193360,0
0.391195440,1
0.391196720,0
0.391198800,1
0.391200040,0
0.391202120,1
0.391203360,0
0.391205440,1
0.391206720,0
0.391208800,1
0.391210040,0
0.395230520,1
0.395231760,0
0.395233840,1
0.395235080,0
0.395237160,1
0.395238440,0
0.395240520,1
0.395241760,0
0.395243840,1
0.395245080,0
0.395247160,1
0.395248440,0
0.395250520,1
0.395251760,0
0.395253840,1
0.395255080,0
0.395257160,1
0.395258440,0
0.395260520,1
0.395261760,0
0.395263840,1
0.395265080,0
0.395267160,1
0.395268440,0
0.395270520,1
0.395271760,0
0.395273840,1
0.395275080,0
0.395277160,1
0.395278440,0
0.395280520,1
0.395281760,0
0.399983160,1
0.399984400,0
0.399986480,1
0.399987760,0
0.399989840,1
0.399991080,0
0.399993160,1
0.399994400,0
0.399996480,1
0.399997760,0
0.399999840,1
0.400001080,0
0.400003160,1
0.400004400,0
0.400006480,1
0.400007760,0
0.400009840,1
0.400011080,0
0.400013160,1
0.400014400,0
0.400016480,1
0.400017760,0
0.400019840,1
0.400021080,0
0.400023160,1
0.400024400,0
0.400026480,1
0.400027760,0
0.400029840,1
0.400031080,0
0.400033160,1
0.400034400,0
0.403313160,1
0.403314400,0
0.403316480,1
0.403317760,0
0.403319840,1
0.403321080,0
0.403323160,1
0.403324400,0
0.403326480,1
0.403327760,0
0.403329800,1
0.403331080,0
0.403333160,1
0.403334400,0
0.403336480,1
0.403337760,0
0.403339800,1
0.403341080,0
0.403343160,1
0.403344400,0
0.403346480,1
0.403347760,0
0.403349800,1
0.403351080,0
0.403353160,1
0.403354400,0
0.403356480,1
0.403357760,0
0.403359800,1
0.403361080,0
0.403363160,1
0.403364400,0
0.407291760,1
0.407293000,0
0.407295080,1
0.407296360,0
0.407298440,1
0.407299680,0
0.407301760,1
0.407303000,0
0.407305080,1
0.407306360,0
0.407308440,1
0.407309680,0
0.407311760,1
0.407313000,0
0.407315080,1
0.407316360,0
0.407318440,1
0.407319680,0
0.407321760,1
0.407323000,0
0.407325080,1
0.407326360,0
0.407328440,1
0.407329680,0
0.407331760,1
0.407333000,0
0.407335080,1
0.407336360,0
0.407338440,1
0.407339680,0
0.407341760,1
0.407343000,0
0.411094280,1
0.411095560,0
0.411097640,1
0.411098880,0
0.411100960,1
0.411102200,0
0.411104280,1
0.411105560,0
0.411107640,1
0.411108880,0
0.411110960,1
0.411112200,0
0.411114280,1
0.411115560,0
0.411117640,1
0.411118880,0
0.411120960,1
0.411122200,0
0.411124280,1
0.411125560,0
0.411127640,1
0.411128880,0
0.411130960,1
0.411132200,0
0.411134280,1
0.411135560,0
0.411137640,1
0.411138880,0
0.411140960,1
0.411142200,0
0.411144280,1
0.411145560,0
0.415293120,1
0.415294360,0
0.415296440,1
0.415297720,0
0.415299800,1
0.415301040,0
0.415303120,1
0.415304360,0
0.415306440,1
0.415307720,0
0.415309800,1
0.415311040,0
0.415313120,1
0.415314360,0
0.415316440,1
0.415317720,0
0.415319800,1
0.415321040,0
0.415323120,1
0.415324360,0
0.415326440,1
0.415327720,0
0.415329800,1
0.415331040,0
0.415333120,1
0.415334360,0
0.415336440,1
0.415337720,0
0.415339800,1
0.415341040,0
0.415343120,1
0.415344360,0
0.419310400,1
0.419311640,0
0.419313720,1
0.419314960,0
0.419317040,1
0.419318320,0
0.419320400,1
0.419321640,0
0.419323720,1
0.419324960,0
0.419327040,1
0.419328320,0
0.419330400,1
0.419331640,0
0.419333720,1
0.419334960,0
0.419337040,1
0.419338320,0
0.419340400,1
0.419341640,0
0.419343720,1
0.419344960,0
0.419347040,1
0.419348320,0
0.419350400,1
0.419351640,0
0.419353720,1
0.419354960,0
0.419357040,1
0.419358320,0
0.419360400,1
0.419361640,0
0.423292360,1
0.423293640,0
0.423295720,1
0.423296960,0
0.423299040,1
0.423300280,0
0.423302360,1
0.423303640,0
0.423305720,1
0.423306960,0
0.423309040,1
0.423310280,0
0.423312360,1
0.423313640,0
0.423315720,1
0.423316960,0
0.423319040,1
0.423320280,0
0.423322360,1
0.423323640,0
0.423325720,1
0.423326960,0
0.423329040,1
0.423330280,0
0.423332360,1
0.423333640,0
0.423335720,1
0.423336960,0
0.423339040,1
0.423340280,0
0.423342360,1
0.423343640,0
0.427231840,1
0.427233120,0
0.427235200,1
0.427236440,0
0.427238520,1
0.427239760,0
0.427241840,1
0.427243120,0
0.427245200,1
0.427246440,0
0.427248520,1
0.427249760,0
0.427251840,1
0.427253120,0
0.427255200,1
0.427256440,0
0.427258520,1
0.427259760,0
0.427261840,1
0.427263120,0
0.427265200,1
0.427266440,0
0.427268520,1
0.427269760,0
0.427271840,1
0.427273120,0
0.427275160,1
0.427276440,0
0.427278520,1
0.427279760,0
0.427281840,1
0.427283120,0
0.431154400,1
0.431155640,0
0.431157720,1
0.431159000,0
0.431161040,1
0.431162320,0
0.431164400,1
0.431165640,0
0.431167720,1
0.431169000,0
0.431171040,1
0.431172320,0
0.431174400,1
0.431175640,0
0.431177720,1
0.431179000,0
0.431181040,1
0.431182320,0
0.431184400,1
0.431185640,0
0.431187720,1
0.431189000,0
0.431191040,1
0.431192320,0
0.431194400,1
0.431195640,0
0.431197720,1
0.431199000,0
0.431201040,1
0.431202320,0
0.431204400,1
0.431205640,0
0.435311240,1
0.435312480,0
0.435314560,1
0.435315840,0
0.435317880,1
0.435319160,0
0.435321240,1
0.435322480,0
0.435324560,1
0.435325800,0
0.435327880,1
0.435329160,0
0.435331240,1
0.435332480,0
0.435334560,1
0.435335800,0
0.435337880,1
0.435339160,0
0.435341240,1
0.435342480,0
0.435344560,1
0.435345800,0
0.435347880,1
0.435349160,0
0.435351240,1
0.435352480,0
0.435354560,1
0.435355800,0
0.435357880,1
0.435359160,0
0.435361240,1
0.435362480,0
0.439983200,1
0.439984480,0
0.439986560,1
0.439987800,0
0.439989880,1
0.439991120,0
0.439993200,1
0.439994480,0
0.439996560,1
0.439997800,0
0.439999880,1
0.440001120,0
0.440003200,1
0.440004480,0
0.440006560,1
0.440007800,0
0.440009880,1
0.440011120,0
0.440013200,1
0.440014480,0
0.440016560,1
0.440017800,0
0.440019880,1
0.440021120,0
0.440023200,1
0.440024480,0
0.440026560,1
0.440027800,0
0.440029880,1
0.440031120,0
0.440033200,1
0.440034480,0
0.443231160,1
0.443232400,0
0.443234480,1
0.443235720,0
0.443237800,1
0.443239080,0
0.443241160,1
0.443242400,0
0.443244480,1
0.443245720,0
0.443247800,1
0.443249080,0
0.443251160,1
0.443252400,0
0.443254480,1
0.443255720,0
0.443257800,1
0.443259080,0
0.443261160,1
0.443262400,0
0.443264480,1
0.443265720,0
0.443267800,1
0.443269080,0
0.443271160,1
0.443272400,0
0.443274480,1
0.443275720,0
0.443277800,1
0.443279080,0
0.443281160,1
0.443282400,0
0.447290960,1
0.447292240,0
0.447294320,1
0.447295560,0
0.447297640,1
0.447298880,0
0.447300960,1
0.447302240,0
0.447304320,1
0.447305560,0
0.447307640,1
0.447308880,0
0.447310960,1
0.447312240,0
0.447314320,1
0.447315560,0
0.447317640,1
0.447318880,0
0.447320960,1
0.447322240,0
0.447324320,1
0.447325560,0
0.447327640,1
0.447328880,0
0.447330960,1
0.447332240,0
0.447334320,1
0.447335560,0
0.447337640,1
0.447338880,0
0.447340960,1
0.447342240,0
0.451178560,1
0.451179800,0
0.451181880,1
0.451183120,0
0.451185200,1
0.451186480,0
0.451188560,1
0.451189800,0
0.451191880,1
0.451193120,0
0.451195200,1
0.451196480,0
0.451198560,1
0.451199800,0
0.451201880,1
0.451203120,0
0.451205200,1
0.451206480,0
0.451208560,1
0.451209800,0
0.451211880,1
0.451213120,0
0.451215200,1
0.451216480,0
0.451218560,1
0.451219800,0
0.451221880,1
0.451223120,0
0.451225200,1
0.451226480,0
0.451228560,1
0.451229800,0
0.455290280,1
0.455291560,0
0.455293640,1
0.455294880,0
0.455296960,1
0.455298200,0
0.455300280,1
0.455301560,0
0.455303640,1
0.455304880,0
0.455306960,1
0.455308200,0
0.455310280,1
0.455311560,0
0.455313640,1
0.455314880,0
0.455316960,1
0.455318200,0
0.455320280,1
0.455321560,0
0.455323640,1
0.455324880,0
0.455326960,1
0.455328200,0
0.455330280,1
0.455331560,0
0.455333640,1
0.455334880,0
0.455336960,1
0.455338200,0
0.455340280,1
0.455341560,0
0.459231920,1
0.459233160,0
0.459235240,1
0.459236480,0
0.459238560,1
